Redness,Greenness,Blueness,Yellowness,RedGreen,BlueYellow,Colorfulness,Contrast,Structure,Saturation,Entropy,Brightness,Luminance,Luminance_Perceived,File
0.7338355101625355,0.5423249026699862,0.20235939881957732,0.7976406011804227,-2.3939149704567377,10.15384055259434,0.22069205833117803,27.67604442005515,15.501740828225518,0.23534876699327487,7.321404877045325,0.504280007574104,0.2931316471196555,0.29445918903973073,.\4K Seoul Walking Tour [ ILSAN LAKE PARK ] Beautiful Korea.mp4_4.mp4
0.7509488764070579,0.4559824860415357,0.3024462367843118,0.6975537632156881,2.8180676889562952,8.00983000771162,0.34157279123079365,25.615859561443145,17.289527539497872,0.2942647872418884,7.674015843281677,0.4413195381695253,0.19902456773278737,0.2063781244277392,".\Walking in SINGAPORE - Kampong, Bugis and Little India - 4K 60fps (UHD).mp4_8.mp4"
